Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount, Discounted Unit Price,Profit,Profit Margin,Lead Time,Delivery Status
95,CA-2012-149587,31/01/2012 00:00,05/02/2012 00:00,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0,16.48,16.1504,0.49,5,Late
96,US-2014-109484,07/11/2014 00:00,13/11/2014 00:00,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,5.682,-3.788,-0.666666667,6,Late
97,CA-2014-161018,10/11/2014 00:00,12/11/2014 00:00,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0,13.79,40.5426,0.42,2,On - time
98,CA-2014-157833,18/06/2014 00:00,21/06/2014 00:00,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.104,17.9592,0.35,3,On - time
99,CA-2013-149223,07/09/2013 00:00,12/09/2013 00:00,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0,12.98,22.5852,0.29,5,Late
100,CA-2013-158568,30/08/2013 00:00,03/09/2013 00:00,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,9.232,22.6184,0.35,4,On - time
101,CA-2013-158568,30/08/2013 00:00,03/09/2013 00:00,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,31.992,-10.7973,-0.1125,4,On - time
102,CA-2013-158568,30/08/2013 00:00,03/09/2013 00:00,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,0.596,-3.0396,-1.7,4,On - time
103,CA-2013-129903,02/12/2013 00:00,05/12/2013 00:00,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0,5.98,11.7208,0.49,3,On - time
104,US-2012-156867,13/11/2012 00:00,17/11/2012 00:00,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,39.816,-26.8758,-0.1125,4,On - time
105,US-2012-156867,13/11/2012 00:00,17/11/2012 00:00,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,34.12,-3.8385,-0.0375,4,On - time
106,US-2012-156867,13/11/2012 00:00,17/11/2012 00:00,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,12.294,-25.8174,-0.7,4,On - time
107,CA-2014-119004,24/11/2014 00:00,29/11/2014 00:00,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,9.264,17.6016,0.2375,5,Late
108,CA-2014-119004,24/11/2014 00:00,29/11/2014 00:00,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,27.992,2.0994,0.075,5,Late
109,CA-2014-119004,24/11/2014 00:00,29/11/2014 00:00,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,3.304,1.0738,0.325,5,Late
110,CA-2012-129476,15/10/2012 00:00,20/10/2012 00:00,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992,67.992,0.2,5,Late
111,CA-2014-146780,26/12/2014 00:00,31/12/2014 00:00,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,20.98,10.9096,0.26,5,Late
112,CA-2013-128867,04/11/2013 00:00,11/11/2013 00:00,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0,37.98,22.788,0.3,7,Late
113,CA-2013-128867,04/11/2013 00:00,11/11/2013 00:00,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0,4.54,13.3476,0.49,7,Late
114,CA-2011-115259,25/08/2011 00:00,27/08/2011 00:00,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,2.864,14.5348,0.3625,2,On - time
115,CA-2011-115259,25/08/2011 00:00,27/08/2011 00:00,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,2.36,1.652,0.35,2,On - time
116,CA-2011-115259,25/08/2011 00:00,27/08/2011 00:00,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.992,7.4925,0.3125,2,On - time
117,CA-2011-115259,25/08/2011 00:00,27/08/2011 00:00,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,21.744,44.0316,0.3375,2,On - time
118,CA-2012-110457,02/03/2012 00:00,06/03/2012 00:00,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0,262.51,165.3813,0.21,4,On - time
119,US-2012-136476,05/04/2012 00:00,10/04/2012 00:00,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,157.794,-115.7156,-0.733333333,5,Late
120,CA-2013-103730,13/06/2013 00:00,16/06/2013 00:00,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,15.68,18.3456,0.39,3,On - time
121,CA-2013-103730,13/06/2013 00:00,16/06/2013 00:00,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0,7.71,13.878,0.45,3,On - time
122,CA-2013-103730,13/06/2013 00:00,16/06/2013 00:00,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0,37.76,63.4368,0.28,3,On - time
123,CA-2013-103730,13/06/2013 00:00,16/06/2013 00:00,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,12.78,51.759,0.45,3,On - time
124,CA-2013-103730,13/06/2013 00:00,16/06/2013 00:00,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,9.72,19.7316,0.29,3,On - time
125,US-2011-152030,26/12/2011 00:00,28/12/2011 00:00,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,200.186,-8.5794,-0.014285714,2,On - time
126,US-2011-134614,20/09/2011 00:00,25/09/2011 00:00,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,102.95,-407.682,-0.66,5,Late
127,US-2014-107272,06/11/2014 00:00,13/11/2014 00:00,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,1.194,-1.8308,-0.766666667,7,Late
128,US-2014-107272,06/11/2014 00:00,13/11/2014 00:00,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,34.856,30.499,0.125,7,Late
129,US-2013-125969,07/11/2013 00:00,11/11/2013 00:00,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,40.712,-9.1602,-0.1125,4,On - time
130,US-2013-125969,07/11/2013 00:00,11/11/2013 00:00,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0,79.52,26.2416,0.11,4,On - time
131,US-2014-164147,03/02/2014 00:00,06/02/2014 00:00,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,11.994,-11.994,-0.2,3,On - time
132,US-2014-164147,03/02/2014 00:00,06/02/2014 00:00,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,39.152,29.364,0.375,3,On - time
133,US-2014-164147,03/02/2014 00:00,06/02/2014 00:00,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,2.384,6.9732,0.325,3,On - time
134,CA-2013-145583,14/10/2013 00:00,20/10/2013 00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,6.68,9.6192,0.48,6,Late
135,CA-2013-145583,14/10/2013 00:00,20/10/2013 00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0,35.44,16.6568,0.47,6,Late
136,CA-2013-145583,14/10/2013 00:00,20/10/2013 00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0,2.88,3.456,0.3,6,Late
137,CA-2013-145583,14/10/2013 00:00,20/10/2013 00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,2.01,1.9698,0.49,6,Late
138,CA-2013-145583,14/10/2013 00:00,20/10/2013 00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,25.392,26.6616,0.35,6,Late
139,CA-2013-145583,14/10/2013 00:00,20/10/2013 00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,10.98,18.4464,0.28,6,Late
140,CA-2013-145583,14/10/2013 00:00,20/10/2013 00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,3.08,20.6976,0.48,6,Late
141,CA-2013-110366,06/09/2013 00:00,08/09/2013 00:00,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,41.4,10.35,0.125,2,On - time
142,CA-2014-106180,19/09/2014 00:00,24/09/2014 00:00,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0,2.94,2.3814,0.27,5,Late
143,CA-2014-106180,19/09/2014 00:00,24/09/2014 00:00,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,3.62,5.1042,0.47,5,Late
144,CA-2014-106180,19/09/2014 00:00,24/09/2014 00:00,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,47.9,68.976,0.48,5,Late
145,CA-2014-155376,23/12/2014 00:00,28/12/2014 00:00,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0,279.81,218.2518,0.26,5,Late
146,CA-2012-110744,07/09/2012 00:00,12/09/2012 00:00,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0,95.99,20.1579,0.03,5,Late
147,CA-2011-110072,22/10/2011 00:00,28/10/2011 00:00,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,23.472,12.9096,0.1375,6,Late
148,CA-2013-114489,06/12/2013 00:00,10/12/2013 00:00,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0,34.95,103.8015,0.27,4,On - time
149,CA-2013-114489,06/12/2013 00:00,10/12/2013 00:00,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,49.99,5.9988,0.04,4,On - time
150,CA-2013-114489,06/12/2013 00:00,10/12/2013 00:00,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,243.98,585.552,0.3,4,On - time
151,CA-2013-114489,06/12/2013 00:00,10/12/2013 00:00,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,34.31,80.6285,0.47,4,On - time
152,CA-2013-158834,14/03/2013 00:00,17/03/2013 00:00,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,31.584,17.766,0.1125,3,On - time
153,CA-2013-158834,14/03/2013 00:00,17/03/2013 00:00,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,101.592,15.2388,0.075,3,On - time
154,CA-2012-124919,31/05/2012 00:00,02/06/2012 00:00,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0,8.34,26.271,0.45,2,On - time
155,CA-2012-124919,31/05/2012 00:00,02/06/2012 00:00,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0,26.38,48.5392,0.46,2,On - time
156,CA-2012-124919,31/05/2012 00:00,02/06/2012 00:00,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,13.48,21.0288,0.26,2,On - time
157,CA-2012-118948,28/05/2012 00:00,03/06/2012 00:00,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0,2.21,1.7901,0.27,6,Late
158,CA-2011-104269,01/03/2011 00:00,06/03/2011 00:00,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,228.784,51.4764,0.1125,5,Late
159,CA-2013-114104,21/11/2013 00:00,25/11/2013 00:00,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0,7.31,6.8714,0.47,4,On - time
160,CA-2013-114104,21/11/2013 00:00,25/11/2013 00:00,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,134.99,236.2325,0.25,4,On - time
161,CA-2013-162733,12/05/2013 00:00,13/05/2013 00:00,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0,5.98,2.691,0.45,1,Early
162,CA-2012-119697,28/12/2012 00:00,31/12/2012 00:00,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,27.192,1.3596,0.025,3,On - time
163,CA-2013-154508,17/11/2013 00:00,21/11/2013 00:00,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,Staples,28.4,5,0,5.68,13.348,0.47,4,On - time
164,CA-2013-113817,08/11/2013 00:00,12/11/2013 00:00,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,13.84,9.688,0.35,4,On - time
165,CA-2011-139892,08/09/2011 00:00,12/09/2011 00:00,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,3.312,2.7324,0.275,4,On - time
166,CA-2011-139892,08/09/2011 00:00,12/09/2011 00:00,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,1019.994,-1359.992,-0.166666667,4,On - time
167,CA-2011-139892,08/09/2011 00:00,12/09/2011 00:00,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,91.976,-58.6347,-0.2125,4,On - time
168,CA-2011-139892,08/09/2011 00:00,12/09/2011 00:00,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,193.34,-24.858,-0.014285714,4,On - time
169,CA-2011-139892,08/09/2011 00:00,12/09/2011 00:00,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,5.344,6.8136,0.2125,4,On - time
170,CA-2011-139892,08/09/2011 00:00,12/09/2011 00:00,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,35.596,-453.849,-2.55,4,On - time
171,CA-2011-139892,08/09/2011 00:00,12/09/2011 00:00,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,47.992,8.9985,0.0625,4,On - time
172,CA-2011-118962,05/08/2011 00:00,09/08/2011 00:00,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0,6.98,9.8418,0.47,4,On - time
173,CA-2011-118962,05/08/2011 00:00,09/08/2011 00:00,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0,55.48,53.2608,0.48,4,On - time
